x,y,time
9.64901583831958,9.24166873449678,70.8
9.94477450274077,8.72557628138364,70.9
9.96789357045184,9.31915725242455,71
9.84803519034044,8.81874814236857,71.1
10.0730978869645,8.77434800652192,71.2
10.3687031416162,9.06208113630469,71.3
10.1831411996643,8.79638718762305,71.4
9.91917864446915,8.3994915178715,71.5
10.6996596603119,8.68597326182391,71.6
10.2575397741854,8.94302701325924,71.7
10.6775534548901,8.47412294077219,71.8
10.1286786329232,8.74476824982791,71.9
10.4195493551232,8.60161488436177,72
10.2248826723277,8.7400712751546,72.1
10.067052859819,8.57458265380571,72.2
10.5797496885688,8.76730767688477,72.3
9.86221938181139,8.41985325879637,72.4
10.3174325769659,8.77949673429242,72.5
10.5485897089141,8.43454897661643,72.6
10.5008368291852,8.41148133024537,72.7
10.2853828204044,8.55474625910752,72.8
10.1483497211538,8.34542045719506,72.9
11.0047652732335,8.32520109689749,73
10.1301820039946,8.79164064413875,73.1
10.503859165916,8.77111608169247,73.2
9.91518334329627,8.11465713502632,73.3
10.831216241575,8.79802002505532,73.4
9.88665330591786,8.49347503694023,73.5
10.9262863010657,8.47311202576149,73.6
10.4726612036994,8.71630538026141,73.7
10.8732687375174,8.36884044482265,73.8
10.8815624888623,8.18967315369257,73.9
11.080501592535,8.27440307977337,74
10.8008919451086,7.87593576234009,74.1
11.0253548675757,8.05014306432105,74.2
11.3236227117261,8.46437423780872,74.3
11.1011036865075,8.22525083196436,74.4
11.3669478468465,8.62258064648952,74.5
11.0782622522227,8.09118713276585,74.6
10.818448277104,8.20581082789797,74.7
10.7680848728326,8.18091865892771,74.8
10.9347688254843,8.41001181888849,74.9
10.8529105098182,8.47086516514594,75
10.8838884515873,7.97900489020637,75.1
11.3251593253036,7.86879295758983,75.2
11.2445267103581,8.46619264366814,75.3
11.3530412989908,8.06001319781678,75.4
11.1242578833115,8.06101073435765,75.5
11.5066435900671,8.80458190160108,75.6
11.2199215803192,8.17414051426913,75.7
11.3258129741373,8.24967330337719,75.8
11.6491074682484,8.31512198448457,75.9
11.239695241253,8.56937025825568,76
11.6178031469234,8.34641891464235,76.1
11.4782158774979,8.14805862402811,76.2
11.0539208246089,8.11675981143066,76.3
11.6160456911786,8.05382643948569,76.4
11.412245502741,8.63506081465392,76.5
11.5340542140965,7.89539441743439,76.6
11.7448729387715,8.20571529810164,76.7
11.875857295655,8.40342279974514,76.8
12.0379984113716,8.01992165945,76.9
11.8884719345655,8.39795347493109,77
12.133475530094,8.78410711876651,77.1
11.886159853508,8.43774569064681,77.2
11.9258172093472,8.74754653763615,77.3
11.6629039049065,8.16831120942044,77.4
11.8586408884555,7.98316476576372,77.5
11.7451296964332,8.01834838186153,77.6
12.0374330164594,8.36449943081231,77.7
11.3632469800649,7.60196324799741,77.8
12.3791462307235,8.30395193293112,77.9
12.3490106257453,7.9138851771137,78
12.1214994416113,8.20549400164134,78.1
11.8899939490251,7.78335679639971,78.2
12.3086296591629,8.40570282271936,78.3
11.947146295076,8.20422920122175,78.4
11.783633398068,8.64889263718761,78.5
12.2789057635766,8.18583992678984,78.6
12.3182689561004,8.21163407720818,78.7
12.3104919139872,8.15664882389634,78.8
11.8917752061902,8.38080507038672,78.9
12.4241404390218,8.31426793341647,79
12.0547356884638,8.65220705915141,79.1
11.5776839158998,9.09279107577556,79.2
11.66823302876,8.72629756481926,79.3
11.2670167247515,7.86632178042828,79.4
11.8203090475677,8.33552519944855,79.5
11.5936167594432,8.16875559895763,79.6
11.6347667850473,7.94340645015827,79.7
11.4359479829297,8.62105958590808,79.8
11.2025594868567,8.50311524629918,79.9
11.6505484142958,7.92816568385284,80
11.4823873952194,8.12945886197169,80.1
11.7597265054197,8.28367382700523,80.2
11.5344865044422,7.88197464200605,80.3
11.3275269072985,7.87884018845895,80.4
11.2169103460828,8.28526275541773,80.5
11.1081558327189,8.07314524460556,80.6
11.2262552466954,8.20397070504127,80.7
11.4492781577936,8.36817953883717,80.8
11.1076024691225,7.96057419884693,80.9
11.3665002938595,7.77106140556816,81
11.3879117709081,7.78942017193532,81.1
11.655976971091,8.22233153542642,81.2
11.3783321127363,8.15242295635534,81.3
11.4306927893573,7.8496500508962,81.4
11.6770680820612,8.37188657166248,81.5
11.6359000432459,7.97403891749857,81.6
11.6825227522644,7.87096504703705,81.7
11.3780027583272,7.90169485207254,81.8
11.2581431532551,8.19073610457524,81.9
11.4840447251478,7.62778810972356,82
11.2916339940865,8.21466437055556,82.1
10.9948751881764,7.86314186137079,82.2
11.7978254140173,8.47145046580021,82.3
11.3493998808714,7.93350465205117,82.4
11.2764828760503,7.27669828827216,82.5
10.6708933403551,7.43413169056076,82.6
11.4237116438048,8.27639380985465,82.7
11.4143508232574,8.03454948236767,82.8
11.0973400420345,8.51824578049248,82.9
11.0668529524144,8.27608382384002,83
11.1824160710605,8.27812722027415,83.1
10.9879806170636,8.33580551714677,83.2
11.1046007072107,8.52124843289515,83.3
11.1171963541692,8.13289374031964,83.4
10.6701557509283,7.68216406302967,83.5
11.0787015344763,8.18150435306877,83.6
11.2954274790411,8.6040525587795,83.7
10.9291440085784,8.33969302237438,83.8
11.219085386615,7.83256480211201,83.9
11.6378964160297,8.62075997241508,84
11.3996776593325,8.13203540601791,84.1
11.8067307386537,8.48325086538888,84.2
11.5001380479336,8.68107996334315,84.3
10.9901165755617,8.17788579242213,84.4
11.4311859515791,8.40118254659962,84.5
10.8959608851759,8.29051922353458,84.6
10.8690892253157,8.56621218480307,84.7
11.0042146199132,8.9561061741686,84.8
10.9559806916863,8.77496964519367,84.9
11.1136356490592,8.99061353531041,85
11.278799116309,8.81938635503972,85.1
10.9973552372658,7.93061056185322,85.2
11.1768994882595,8.32631447070717,85.3
10.8784500274847,8.1343435496743,85.4
10.4330731613616,7.99983423517556,85.5
10.3035580196982,8.09882115645651,85.6
9.90578445328865,8.15147922366412,85.7
10.4158422164058,8.14325691618609,85.8
10.7498472261047,7.89655309818977,85.9
11.1488161072724,7.89871929584256,86
10.9626631390495,8.43345130276783,86.1
10.9977447354715,8.29284333341157,86.2
10.3641023875073,8.01262621254959,86.3
10.5849183046468,8.33109399973864,86.4
10.9134635660234,8.59172156631805,86.5
10.5111659032212,8.28707366195786,86.6
10.3745214633381,8.0194510010281,86.7
10.139784953072,8.20079491124595,86.8
10.4182661199618,8.15046763914857,86.9
10.322640959925,8.16723024163356,87
10.4379840095438,8.12239289016822,87.1
10.7045364765422,8.33141736423925,87.2
11.0092084125751,7.74103261867897,87.3
10.5397728961593,8.10547493434716,87.4
10.7983395966728,7.99606712163704,87.5
10.7629895337341,8.14815066569794,87.6
10.8495564829999,8.28466075116578,87.7
10.2659594032118,8.06161473535445,87.8
10.8289900081968,7.93898510907985,87.9
10.6176130760041,8.02843384912188,88
10.5539688204369,7.3512343548485,88.1
10.6778006615217,7.47645267525271,88.2
10.3256158096688,8.2259370065576,88.3
10.5620746981171,8.2551502381346,88.4
10.1560506867524,8.33597562769406,88.5
10.0979884323082,8.3341537632232,88.6
10.212722755432,8.20604855435734,88.7
10.4183370413949,7.78526945457863,88.8
10.0767121475191,8.19191766079268,88.9
10.1896907373925,8.37676402747439,89
10.4171294704144,8.23123971345532,89.1
10.1830858541903,8.53603001927446,89.2
10.502844462195,8.32820951071007,89.3
10.7595043269546,8.87302855662595,89.4
10.2073338181577,8.66586036139331,89.5
10.1917326037803,9.40647937399875,89.6
10.3470842701373,8.70932571658423,89.7
10.714388052397,8.99310205721717,89.8
10.1298126431052,9.26924118010959,89.9
10.542298345227,8.70166982629735,90
11.0901944671498,9.3542110181216,90.1
11.0605098554773,8.8056096967838,90.2
10.8370896119166,8.92444757315763,90.3
10.7635864430914,8.92881966542184,90.4
10.6240878401841,8.96155046866973,90.5
10.5207248818372,9.08294030481499,90.6
10.2687214260584,8.72710945711984,90.7
11.0440090904109,9.05773671918076,90.8
10.9957052581039,8.99444193178308,90.9
11.363661356777,8.8956971175686,91
11.2721909822051,8.72058632501294,91.1
10.560824533259,9.00366569529617,91.2
10.616115109396,8.84807826976723,91.3
11.142796312025,8.75634233328252,91.4
11.5680463153558,9.35461253759643,91.5
11.0400338828844,9.18367917324328,91.6
11.2444011705381,9.03978767453511,91.7
11.2392320361334,9.45895361503977,91.8
11.1426817082063,9.57724454770137,91.9
11.2354139251019,9.47401878886954,92
11.6975381913786,9.07267139315553,92.1
11.0325460641825,9.18336075150604,92.2
11.397967586382,9.73104956760059,92.3
11.5462091086686,9.1044285595086,92.4
10.9470014143962,8.84976382665898,92.5
10.751729496436,8.69940494065295,92.6
11.0638387846399,8.41298002692824,92.7
10.8457693740384,9.2064871503485,92.8
10.6915929872775,9.32264630277116,92.9
10.773213050274,9.04099134597895,93
10.5390736755703,9.33688250533575,93.1
10.3489390871381,9.19845745812747,93.2
10.3833854047828,8.98318316421478,93.3
10.5173346263811,8.67562825902718,93.4
10.900853520245,9.04525982501203,93.5
10.5555375598006,9.24895407132225,93.6
10.2667268702646,8.31950197211681,93.7
10.6247130158668,8.97482840023169,93.8
10.7444680215166,8.98365323250846,93.9
10.4110002190999,8.73935637138783,94
10.06220535698,8.73574265853932,94.1
10.3250587960678,8.5878066951004,94.2
10.7229558376056,8.77389596879417,94.3
10.3325305844602,8.80327188224375,94.4
10.4502241032161,9.07935717662627,94.5
11.4733565734166,9.0549828060169,94.6
10.8917017107647,9.13544791271404,94.7
10.897457697841,8.68860512655529,94.8
11.0506694183102,8.7447107230975,94.9
11.082474701454,9.06896916691251,95
10.5181251667844,8.96151414827278,95.1
10.806188462139,9.11525525643929,95.2
10.7744193794076,9.68409384860264,95.3
10.9980091945721,9.06509206020089,95.4
11.0495426293789,9.27906947460403,95.5
11.1136306807433,9.168589144137,95.6
10.5319157019366,8.83666682964199,95.7
10.9439626646068,8.61407878008949,95.8
10.6991376006565,8.75675395100237,95.9
10.6229248550479,8.84685739970641,96
11.2889901867136,9.01383350217712,96.1
10.517154253643,9.0087024534713,96.2
10.2984299298685,9.34769447009972,96.3
10.7440613542807,8.59632508048955,96.4
10.5791963399941,8.83644703044096,96.5
10.2704927373529,8.90605575206099,96.6
10.6680576739923,8.59767109887884,96.7
10.9256220284985,9.08642093937754,96.8
10.8887860527941,8.91408992180889,96.9
10.8737624557625,8.99480257009097,97
10.8964288625457,8.80262964694297,97.1
10.5910151113521,8.91848068051804,97.2
11.0891484109909,8.89448986936425,97.3
10.4323518656175,8.76797219425187,97.4
10.8265868650733,8.58594142998327,97.5
10.7849914708583,8.95394532229595,97.6
10.8006774552659,8.79798718307146,97.7
11.3453619035115,8.98346180329874,97.8
11.1438731191647,9.36102357048337,97.9
10.9590301407762,8.62973784793013,98
10.7880333251096,8.78145371979715,98.1
10.93187650692,8.98882710491622,98.2
11.2763085866798,9.03567791375122,98.3
10.7525177164763,9.20169943859704,98.4
10.835889327319,9.25366985596981,98.5
11.1768072769717,9.1238370557036,98.6
11.0889279356998,8.89331034929167,98.7
11.0973165865587,9.07966383366674,98.8
11.0965261586695,9.53713587719237,98.9
11.1254245247582,9.19437195283274,99
11.1994525224901,10.0338125944092,99.1
11.1033992819027,9.34963996344291,99.2
11.1740812481483,9.34201264831319,99.3
11.1533526399726,9.22614540546884,99.4
10.8981490315826,9.56616558246515,99.5
11.2115562831262,9.31871869857067,99.6
11.0832481629571,9.84025918392524,99.7
11.1288603904361,9.24072797728929,99.8
10.738599732156,9.59983216737875,99.9
10.9543099035449,9.52077550206341,100
